job_id,host_oar,cigri_oar,submission_time_oar,start_time_oar,stop_time_oar,processor,job_type_oar,job_user_oar,resource_ids_oar,nb_resources,psetmin,psetmax,runtime_oar,number_of_RAPL_observation,max_amp_spec,dom_perdiod,dom_freq,energy_mean,energy_var,energy_coef_var,auto_correlation,significance_level,total_energy_consumption
3870385,35,0,1561990162,1561990164,1561991977,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,1813,31,0.15351890487254607,32,-1,5.809698659269306,0.6018519277848156,0.1035943450913014,NA,0.3520199234049175,18010065843.734848
3870386,47,0,1561990194,1561990195,1561999283,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9088,151,0.022248560982267046,160,-1,5.800041829143087,0.06431611744237647,0.011088905793611959,NA,0.1594996070225831,87580631620.06061
3870386,47,0,1561990194,1561990195,1561999283,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9088,151,0.007942784323632003,160,-1,6.223681237560204,0.04088511106361645,0.006569281025652938,NA,0.1594996070225831,93977586687.15909
3870389,52,0,1561990289,1561990291,1561999632,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9341,155,0.010498288525728297,160,-1,6.190229330359727,0.0449859964428887,0.007267258455556197,NA,0.15742809563353294,95948554620.57576
3870389,52,0,1561990289,1561990291,1561999632,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9341,155,0.009356052329069596,160,-1,6.154281328672532,0.04407801719821183,0.0071621713152524,NA,0.15742809563353294,95391360594.42424
3870389,54,0,1561990289,1561990291,1561999632,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9341,155,0.022072479017478743,160,-1,6.191219928237048,0.05332402378837806,0.008612845999086014,NA,0.15742809563353294,95963908887.67424
3870389,54,0,1561990289,1561990291,1561999632,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9341,155,0.03566901299563964,160,-1,5.867650266514174,0.0573965941799968,0.009781870352353958,NA,0.15742809563353294,90948579130.9697
3870389,55,0,1561990289,1561990291,1561999632,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9341,155,0.012977990651781384,160,-1,5.597789281163734,0.044151721294933284,0.007887349644171406,NA,0.15742809563353294,86765733858.03787
3870389,55,0,1561990289,1561990291,1561999632,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9341,155,0.03411523039473052,160,-1,6.03603626966129,0.05815035674768024,0.009633864700243647,NA,0.15742809563353294,93558562179.75
3870390,58,0,1561990295,1561990296,1561999069,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,8773,146,0.005823716116409138,150,-1,5.916092226133458,0.06834463904342945,0.01155232819757731,NA,0.16220777350539087,86374946501.5485
3870390,58,0,1561990295,1561990296,1561999069,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,8773,146,0.007717227507900983,150,-1,6.140048738787463,0.07006205660383584,0.011410667827641982,NA,0.16220777350539087,89644711586.29697
3870390,59,0,1561990295,1561990296,1561999069,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,8773,146,0.006558978023999104,150,-1,5.734356148443338,0.07133433861252579,0.012439816566309783,NA,0.16220777350539087,83721599767.27272
3870390,59,0,1561990295,1561990296,1561999069,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,8773,146,0.012700673789545851,150,-1,5.852837978315691,0.07654878410845291,0.013078917337548073,NA,0.16220777350539087,85451434483.40909
3870390,71,0,1561990295,1561990296,1561999069,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,8773,146,0.00804024095063931,150,-1,5.950933131093296,0.07715689858717328,0.01296551261583377,NA,0.16220777350539087,86883623713.96213
3870390,71,0,1561990295,1561990296,1561999069,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,8773,146,0.0061211056855400734,150,-1,6.203910531598693,0.06971982783279101,0.011238045338933158,NA,0.16220777350539087,90577093761.34091
3870416,66,0,1561993653,1561995354,1562056007,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,60653,1011,0.10130575514564569,1024,-1,0.9125371567147439,0.09977748022610473,0.10934073148902455,NA,0.06164140274874478,92257506543.86061
3870416,66,0,1561993653,1561995354,1562056007,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,60653,1011,0.029942297057139997,1024,-1,1.1914388998278482,0.062072569305891986,0.0520988271533361,NA,0.06164140274874478,120454472772.59546
3870416,67,0,1561993653,1561995354,1562056007,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,60653,1011,0.05449764743892736,1024,-1,0.3506362334477565,0.05842986888320528,0.16663956348342168,NA,0.06164140274874478,35449323201.568184
3870416,67,0,1561993653,1561995354,1562056007,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,60653,1011,0.0228464627814508,1024,-1,0.92707488678416206,0.03685037576105475,0.03974908207133229,NA,0.06164140274874478,93727271053.87878
3870416,69,0,1561993653,1561995354,1562056007,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,60653,1011,0.025626749649234122,256,-1,0.32010171444504393,0.042536884178815675,0.13288552437952825,-0.01053436088790551,0.06164140274874478,32362283330.39394
3870416,69,0,1561993653,1561995354,1562056007,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,60653,1011,0.010544952346330258,256,-1,0.9023904412133201,0.02644070744011309,0.029300739715906025,0.0025199508773995276,0.06164140274874478,91231673606.66667
3870448,47,0,1562005413,1562005415,1562014708,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9293,155,0.02396133620948887,160,-1,5.778982034602639,0.1942750082425154,0.0336175137903632,NA,0.15742809563353294,89574221536.34091
3870448,47,0,1562005413,1562005415,1562014708,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9293,155,0.030895434060192066,160,-1,6.215242885270284,0.18572442069116077,0.02988208572368353,NA,0.15742809563353294,96336264721.68939
3870449,52,0,1562005421,1562005422,1562014839,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9417,157,0.006407569809600064,160,-1,6.189849741974136,0.11564029120364677,0.018682245292559473,NA,0.1564221550090318,97180640948.99394
3870449,52,0,1562005421,1562005422,1562014839,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9417,157,0.007383071636809578,160,-1,6.151185492031171,0.10889278061369963,0.01770273075893576,NA,0.1564221550090318,96573612224.88939
3870449,54,0,1562005421,1562005422,1562014839,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9417,157,0.007114243289581183,160,-1,6.187739643808145,0.12166058549613873,0.0196615553496793,NA,0.1564221550090318,97147512407.78787
3870449,54,0,1562005421,1562005422,1562014839,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9417,157,0.0056462000940398415,160,-1,5.858587320428489,0.1115113493655506,0.019033829021668454,NA,0.1564221550090318,91979820930.72728
3870449,55,0,1562005421,1562005422,1562014839,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,9417,157,0.0068947037208374395,160,-1,5.5948040260866625,0.11297359706587876,0.020192592365902616,NA,0.1564221550090318,87838423209.56061
3870449,55,0,1562005421,1562005422,1562014839,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,9417,157,0.004436607287834174,160,-1,6.031710964660297,0.11605094117529229,0.01924013631542244,NA,0.1564221550090318,94697862145.16667
3870713,51,0,1562009351,1562009373,1562064803,1,PASSIVE,cfalvo,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,55430,908,0.9050145633105997,960,-1,5.709138361123432,0.2518619362281925,0.044115577570033114,NA,0.06504368932178003,518389763190.00757
3870713,51,0,1562009351,1562009373,1562064803,2,PASSIVE,cfalvo,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,55430,908,0.6625151807612736,960,-1,6.193263224719063,0.25098543209445334,0.04052555542814644,NA,0.06504368932178003,562348300804.491
3870721,61,0,1562010119,1562010172,1562016615,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,6443,107,0.0058011868343404395,2.842105263157895,-1,6.114089663714245,0.030210514163648176,0.004941130376765787,0.12542115129623455,0.18947687010702005,65420759401.742424
